DATE,GDPC1,CoreCPI,TB3M,TB1Y,TB2Y,TB3Y,TB5Y,TB10Y,TB30Y,M2Real,UNRATE,WTIOIL,PPIACO,DSPI,PAYEMS,INDPRO,PCEPILFE,PCEPDG,HouseSales
1/1/1947,2034.45,,,,,,,,,,,1.62,24.83333333,,43566.33333,13.80593333,,,
4/1/1947,2029.024,,,,,,,,,,,1.87,25.03333333,,43649,13.81493333,,,
7/1/1947,2024.834,,,,,,,,,,,1.87,25.66666667,,43968.66667,13.84196667,,,
10/1/1947,2056.508,,,,,,,,,,,2.003333333,26.76666667,,44492,14.2202,,,
1/1/1948,2087.442,,,,,,,,,,3.733333333,2.57,27.36666667,,44631.66667,14.3643,,,
4/1/1948,2121.899,,,,,,,,,,3.666666667,2.57,27.53333333,,44736.33333,14.51736667,,,
7/1/1948,2134.056,,,,,,,,,,3.766666667,2.57,28.1,,45210.66667,14.65246667,,,
10/1/1948,2136.44,,,,,,,,,,3.833333333,2.57,27.73333333,,45156.33333,14.4994,,,
1/1/1949,2107.001,,,,,,,,,,4.666666667,2.57,26.96666667,,44468.33333,14.03106667,,,
4/1/1949,2099.814,,,,,,,,,,5.866666667,2.57,26.26666667,,43986.33333,13.5898,,,
7/1/1949,2121.493,,,,,,,,,,6.7,2.57,26.03333333,,43645,13.6168,,,
10/1/1949,2103.688,,,,,,,,,,6.966666667,2.57,25.96666667,,43235.33333,13.5538,,,
1/1/1950,2186.365,,,,,,,,,,6.4,2.57,26.03333333,,43592.33333,14.26523333,,,
4/1/1950,2253.045,,,,,,,,,,5.566666667,2.57,26.36666667,,44727.66667,15.463,,,
7/1/1950,2340.112,,,,,,,,,,4.633333333,2.57,27.86666667,,46028,16.7058,,,
10/1/1950,2384.92,,,,,,,,,,4.233333333,2.57,29.1,,46781,16.99396667,,,
1/1/1951,2417.311,,,,,,,,,,3.5,2.57,30.76666667,,47579.33333,17.3362,,,
4/1/1951,2459.196,,,,,,,,,,3.1,2.57,30.66666667,,47959,17.39026667,,,
7/1/1951,2509.88,,,,,,,,,,3.166666667,2.57,30.16666667,,48009,16.97596667,,,
10/1/1951,2515.408,,,,,,,,,,3.366666667,2.57,30.1,,48155.66667,17.09306667,,,
1/1/1952,2542.286,,,,,,,,,,3.066666667,2.57,29.86666667,,48440.66667,17.48933333,,,
4/1/1952,2547.762,,,,,,,,,,2.966666667,2.57,29.56666667,,48514.66667,17.23716667,,,
7/1/1952,2566.153,,,,,,,,,,3.233333333,2.57,29.66666667,,48795.66667,17.7415,,,
10/1/1952,2650.431,,,,,,,,,,2.833333333,2.57,29.3,,49859.66667,19.0113,,,
1/1/1953,2699.699,,,,,,,,,,2.7,2.57,29.13333333,,50318.66667,19.38956667,,,
4/1/1953,2720.566,,,,,,,,,,2.566666667,2.653333333,29.03333333,,50481.33333,19.65973333,,,
7/1/1953,2705.258,,,,,,,,,,2.733333333,2.82,29.36666667,,50464.33333,19.67773333,,,
10/1/1953,2664.302,,,,,,,,,,3.7,2.82,29.16666667,,49950.33333,18.7501,,,
1/1/1954,2651.566,,,,,,,,,,5.266666667,2.82,29.33333333,,49336,18.15573333,,,
4/1/1954,2654.456,,,,,,,,,,5.8,2.82,29.33333333,,49013,18.0837,,,
7/1/1954,2684.434,,,,,,,,,,5.966666667,2.82,29.26666667,,48849,18.17376667,,,
10/1/1954,2736.96,,,,,,,,,,5.333333333,2.82,29.1,,49151,18.67806667,,,
1/1/1955,2815.134,,,,,,,,,,4.733333333,2.82,29.23333333,,49700.66667,19.68673333,,,
4/1/1955,2860.942,,,,,,,,,,4.4,2.82,29.23333333,,50516.66667,20.5423,,,
7/1/1955,2899.578,,,,,,,,,,4.1,2.82,29.43333333,,51121.33333,20.85753333,,,
10/1/1955,2916.985,,,,,,,,,,4.233333333,2.82,29.53333333,,51608.66667,21.35283333,,,
1/1/1956,2905.656,,,,,,,,,,4.033333333,2.82,29.8,,52145.33333,21.43386667,,,
4/1/1956,2929.666,,,,,,,,,,4.2,2.82,30.23333333,,52489,21.3438,,,
7/1/1956,2927.034,,,,,,,,,,4.133333333,2.82,30.4,,52396.66667,21.22673333,,,
10/1/1956,2975.209,,,,,,,,,,4.133333333,2.82,30.7,,52842.33333,22.0012,,,
1/1/1957,2994.259,,,,,,,,,,3.933333333,2.986666667,31,,53046.66667,22.20836667,,,
4/1/1957,2987.699,,,,,,,,,,4.1,3.07,31.06666667,,53151.66667,21.9292,,,
7/1/1957,3016.979,,,,,,,,,,4.233333333,3.07,31.33333333,,53061.66667,22.01026667,,,
10/1/1957,2985.775,,,,,,,,,,4.933333333,3.046666667,31.3,,52568.33333,21.08263333,,,
1/1/1958,2908.281,,,,,,,,,,6.3,3.07,31.56666667,,51650.33333,19.89386667,,,
4/1/1958,2927.395,,,,,,,,,,7.366666667,3.07,31.63333333,,50951.66667,19.56066667,,,
7/1/1958,2995.112,,,,,,,,,,7.333333333,3.07,31.6,,51259.33333,20.59633333,,,
10/1/1958,3065.141,,,,,,,,,,6.366666667,3.023333333,31.56666667,,51838,21.52396667,,,
1/1/1959,3123.978,,,,,,,,,992.7666667,5.833333333,2.99,31.7,2200.1,52726.66667,22.46956667,16.70266667,43.63333333,
4/1/1959,3194.429,,,,,,,,,1005.833333,5.1,2.97,31.76666667,2235.566667,53517.33333,23.55926667,16.79233333,45.5,
7/1/1959,3196.683,,,,,,,,,1014.3,5.266666667,2.97,31.66666667,2232.566667,53522.66667,22.59566667,16.90433333,46.33333333,
10/1/1959,3205.79,,,,,,,,,1011.7,5.6,2.97,31.53333333,2248.4,53722,22.7037,17.00133333,44.1,
1/1/1960,3277.847,,,,,,,,,1015.866667,5.133333333,2.97,31.66666667,2274.366667,54413.66667,24.0726,17.055,45.43333333,
4/1/1960,3260.177,,,,,,,,,1018.133333,5.233333333,2.97,31.73333333,2289.1,54545.33333,23.55023333,17.11966667,46.43333333,
7/1/1960,3276.133,,,,,,,,,1035.7,5.533333333,2.97,31.63333333,2293.466667,54268.33333,23.163,17.187,45.93333333,
10/1/1960,3234.087,,,,,,,,,1044.1,6.266666667,2.97,31.7,2292.5,53948.33333,22.60466667,17.243,44.7,
1/1/1961,3255.914,,,,,,,,,1060,6.8,2.97,31.8,2314.166667,53633,22.26243333,17.27233333,42.23333333,
4/1/1961,3311.181,,,,,,,,,1079.9,7,2.97,31.46666667,2349.3,53796.66667,23.145,17.32933333,43.33333333,
7/1/1961,3374.742,,,,,,,,,1093.833333,6.766666667,2.97,31.5,2380.566667,54269.66667,23.88346667,17.40466667,44.56666667,
10/1/1961,3440.924,,,,,,,,,1111.5,6.2,2.97,31.53333333,2427,54712,24.721,17.447,46.66666667,
1/1/1962,3502.298,,,3.202258065,,3.631451613,3.83516129,4.016290323,,1130.066667,5.633333333,2.97,31.7,2450.9,55118,25.09023333,17.511,47.7,
4/1/1962,3533.947,,,3.014444444,,3.38984127,3.631428571,3.875714286,,1149.666667,5.533333333,2.97,31.53333333,2477.366667,55624.66667,25.3334,17.57833333,49.03333333,
7/1/1962,3577.362,,,3.187777778,,3.496507937,3.739365079,3.98952381,,1164.2,5.566666667,2.97,31.7,2490.733333,55854,25.60353333,17.63633333,49.56666667,
10/1/1962,3589.128,,,2.993606557,,3.363442623,3.599672131,3.902459016,,1184.666667,5.533333333,2.97,31.66666667,2512.8,56041.66667,25.8197,17.66933333,51.53333333,
1/1/1963,3628.306,,,3.027868852,,3.401639344,3.638852459,3.892131148,,1207.233333,5.766666667,2.97,31.53333333,2534.666667,56221.66667,26.29703333,17.728,52.6,505.3333333
4/1/1963,3669.02,,,3.141746032,,3.546349206,3.754444444,3.963650794,,1231.2,5.733333333,2.97,31.5,2557.933333,56618.33333,26.99046667,17.79466667,53.9,572.3333333
7/1/1963,3749.681,,,3.52609375,,3.78015625,3.9109375,4.03203125,,1248.6,5.5,2.97,31.63333333,2585.933333,56927.33333,27.17056667,17.86333333,54.73333333,608.3333333
10/1/1963,3774.264,,,3.726885246,,3.939180328,4.006721311,4.118196721,,1269.333333,5.566666667,2.97,31.63333333,2628.066667,57299.66667,27.62986667,17.94966667,55.73333333,553.3333333
1/1/1964,3853.835,,,3.830819672,,4.055737705,4.082622951,4.178688525,,1285.266667,5.466666667,2.97,31.66666667,2679.466667,57712.33333,28.00813333,18.02533333,57.96666667,573.3333333
4/1/1964,3895.793,,,3.86140625,,4.0675,4.075,4.20078125,,1305.133333,5.2,2.97,31.53333333,2751.733333,58076.66667,28.66556667,18.07933333,59.5,554
7/1/1964,3956.657,,,3.765625,,3.95515625,4.05203125,4.194375,,1331.633333,5,2.92,31.63333333,2787.6,58644.66667,29.12483333,18.12966667,61.33333333,582.3333333
10/1/1964,3968.878,,,3.933770492,,4.047213115,4.067377049,4.174590164,,1352.6,4.966666667,2.92,31.7,2819.3,59144,29.56616667,18.17533333,59.36666667,557
1/1/1965,4064.915,,,4.01295082,,4.08295082,4.133278689,4.203770492,,1375.433333,4.9,2.92,31.86666667,2852.533333,59795,30.68286667,18.244,64.93333333,549.3333333
4/1/1965,4116.267,,,4.018253968,,4.102063492,4.149365079,4.20952381,,1389.433333,4.666666667,2.92,32.16666667,2884.633333,60480,31.39433333,18.301,64.8,571
7/1/1965,4207.782,,,4.08578125,,4.1634375,4.20171875,4.24921875,,1412.366667,4.366666667,2.92,32.4,2963.6,61227.66667,32.05176667,18.35766667,66.7,585.3333333
10/1/1965,4304.731,,,4.473114754,,4.53557377,4.514754098,4.476393443,,1435.7,4.1,2.92,32.63333333,3023.266667,62012.33333,32.70016667,18.41833333,69.13333333,593.3333333
1/1/1966,4409.518,,,4.930634921,,4.964444444,4.92,4.773968254,,1449.766667,3.866666667,2.92,33.1,3053.166667,62839,33.63676667,18.511,72.3,565.6666667
4/1/1966,4424.581,,,4.934285714,,4.979047619,4.898571429,4.782063492,,1454.066667,3.833333333,2.92,33.23333333,3061.233333,63753.33333,34.33923333,18.661,69.73333333,492.6666667
7/1/1966,4462.053,,,5.51921875,,5.5834375,5.3965625,5.14609375,,1450.1,3.766666667,2.936666667,33.56666667,3098.633333,64483.66667,34.87056667,18.815,72.33333333,390
10/1/1966,4498.66,,,5.4365,,5.394833333,5.205666667,4.998,,1452.8,3.7,2.97,33.33333333,3135,65024,35.2038,18.978,72.63333333,379.3333333
1/1/1967,4538.498,,,4.593934426,,4.643114754,4.653606557,4.579672131,,1472.566667,3.833333333,2.99,33.36666667,3182.233333,65455.33333,35.00983333,19.08233333,71.13333333,421
4/1/1967,4541.28,,,4.24953125,,4.62953125,4.76359375,4.8284375,,1498.766667,3.833333333,3,33.3,3207.466667,65612,34.86716667,19.21,74.5,493.6666667
7/1/1967,4584.246,,,5.127301587,,5.234603175,5.311904762,5.246984127,,1524.166667,3.8,3.046666667,33.43333333,3238,66065,35.10696667,19.38466667,74.66666667,516.6666667
10/1/1967,4618.812,,,5.560819672,,5.642295082,5.696721311,5.641803279,,1539.566667,3.9,3.07,33.5,3261.633333,66609.33333,36.04636667,19.58033333,75.63333333,522.6666667
1/1/1968,4713.013,3.83122246,,5.476129032,,5.647903226,5.626451613,5.610967742,,1550.666667,3.733333333,3.07,33.96666667,3316,67104.66667,36.5609,19.803,80.86666667,509
4/1/1968,4791.758,4.273576249,,5.951451613,,5.897096774,5.865322581,5.746129032,,1561,3.566666667,3.07,34.16666667,3370.6,67704.33333,37.0538,20.03366667,83.06666667,461
7/1/1968,4828.892,4.896134933,,5.51,,5.4521875,5.5246875,5.45859375,,1570.066667,3.533333333,3.07,34.3,3381.366667,68313.33333,37.3413,20.258,87.53333333,500.3333333
10/1/1968,4847.885,5.446055225,,5.832419355,,5.749354839,5.775,5.767741935,,1586.8,3.4,3.07,34.5,3407.5,68984.33333,37.90836667,20.49333333,87.83333333,494
1/1/1969,4923.76,5.892765859,,6.362622951,,6.305409836,6.331147541,6.170983607,,1594.433333,3.4,3.13,35,3415.966667,69681,38.64586667,20.71733333,90,492.6666667
4/1/1969,4938.728,6.571965996,,6.574285714,,6.53015873,6.526031746,6.356984127,,1583.466667,3.433333333,3.35,35.5,3449.333333,70345.33333,38.8145,20.96533333,90.46666667,452.6666667
7/1/1969,4971.349,6.562047657,,7.652857143,,7.456349206,7.201904762,6.856825397,,1571.933333,3.566666667,3.35,35.76666667,3519.7,70883.66667,39.28043333,21.20733333,90.63333333,418
10/1/1969,4947.104,6.483848334,,7.899180328,,7.784590164,7.675409836,7.310491803,,1561.533333,3.566666667,3.35,36.1,3546.6,71149.33333,39.0342,21.45633333,90.83333333,431.3333333
1/1/1970,4939.759,6.916756749,,7.55,,7.722666667,7.728833333,7.375166667,,1542.633333,4.166666667,3.35,36.63333333,3583.866667,71310.66667,38.0885,21.69033333,89.6,407.6666667
4/1/1970,4946.77,7.010862737,,7.446769231,,7.717230769,7.771692308,7.71,,1531.566667,4.766666667,3.35,36.83333333,3628.1,71167,37.87896667,21.935,91.03333333,465.3333333
7/1/1970,4992.357,7.107599958,,6.940625,,7.38203125,7.4871875,7.45796875,,1550.1,5.166666667,3.31,37.03333333,3686.066667,70978,37.74336667,22.17966667,92,520
10/1/1970,4938.857,7.284990029,,5.641147541,,6.31147541,6.50442623,6.846065574,,1569,5.833333333,3.393333333,37.1,3677.233333,70574,36.92743333,22.491,87.33333333,565.6666667
1/1/1971,5072.996,6.312203513,,4.034262295,,5.032295082,5.45852459,5.999508197,,1605.8,5.933333333,3.56,37.6,3750.6,70844,37.63936667,22.77566667,98.06666667,639
4/1/1971,5100.447,5.235265336,,5.004126984,,5.841111111,6.158571429,6.251587302,,1652.633333,5.9,3.56,38.06666667,3805.133333,71179,37.9803,23.03566667,100.9666667,642
7/1/1971,5142.422,4.951664053,,5.75203125,,6.32875,6.5128125,6.48546875,,1685.166667,6.033333333,3.56,38.36666667,3825.1,71434,38.09743333,23.25266667,103.4333333,663.3333333
10/1/1971,5154.547,4.032646675,,4.720819672,,5.387868852,5.793114754,5.888032787,,1718.1,5.933333333,3.56,38.4,3869.733333,71866,38.98046667,23.38566667,107.3,682
1/1/1972,5249.337,3.899723478,,4.413015873,,5.321587302,5.721269841,6.032222222,,1755.533333,5.766666667,3.56,39.06666667,3887.433333,72677.66667,40.6483,23.60966667,110.7,683
4/1/1972,5368.485,3.791989848,,4.8409375,,5.6821875,5.970625,6.1409375,,1787.966667,5.7,3.56,39.5,3927.8,73463,41.42136667,23.76933333,114.0666667,682.6666667
7/1/1972,5419.184,3.333424178,,5.148888889,,5.872222222,6.077460317,6.287142857,,1833.433333,5.566666667,3.56,40.1,4004.166667,74038,41.93573333,23.948,117.6,740.3333333
10/1/1972,5509.926,3.259740597,,5.437833333,,6.001,6.152333333,6.372833333,,1874.966667,5.366666667,3.56,40.5,4164.666667,74971.66667,43.3768,24.09833333,123.4,783.3333333
1/1/1973,5646.286,2.889478265,,6.317903226,,6.568870968,6.580806452,6.600967742,,1889.866667,4.933333333,3.56,42.46666667,4196.266667,75971.66667,44.62316667,24.26633333,131.8333333,747.6666667
4/1/1973,5707.755,3.107185687,,7.016666667,,6.815396825,6.723968254,6.808095238,,1881.466667,4.933333333,3.56,44.53333333,4231.666667,76663.33333,45.00566667,24.59666667,131.3,657
7/1/1973,5677.738,3.433423066,,8.522380952,,7.57952381,7.357301587,7.218730159,,1871.133333,4.8,4.06,46.36666667,4250.8,77119,45.3931,24.924,130.8,576
10/1/1973,5731.632,5.011384234,,7.414,,6.873166667,6.828166667,6.756333333,,1848.333333,4.766666667,4.31,46.73333333,4297.3,77852.66667,46.06536667,25.27033333,128.2333333,543.6666667
1/1/1974,5682.353,6.330956607,,7.378852459,,7.037213115,7.035081967,7.055245902,,1828.133333,5.133333333,10.11,49.86666667,4226.166667,78216.66667,45.65123333,25.70433333,126.6666667,544.6666667
4/1/1974,5695.859,7.836785438,,8.693015873,,8.156825397,8.066507937,7.541904762,,1801.933333,5.2,10.11,51.6,4186.766667,78511.66667,45.69053333,26.34333333,130.6,556
7/1/1974,5642.025,10.10159446,,9.015,,8.49578125,8.4628125,7.95984375,,1771.4,5.633333333,10.11,55.26666667,4190.466667,78621.66667,45.50846667,27.09633333,136.3333333,512.3333333
10/1/1974,5620.126,11.04530303,,7.676065574,,7.622622951,7.65557377,7.673770492,,1744.9,6.6,11.16,57.2,4184.8,78182.33333,43.70186667,27.75833333,127.1333333,438.3333333
1/1/1975,5551.713,11.69226957,,6.3355,,6.9145,7.283666667,7.544166667,,1740.866667,8.266666667,11.16,57.16666667,4178.633333,76953,40.79956667,28.301,131.7666667,438.3333333
4/1/1975,5591.382,11.04527529,,6.5328125,,7.44640625,7.74328125,8.051875,,1783.133333,8.866666667,11.16,57.8,4371.933333,76535,40.26433333,28.73166667,136.7,559.6666667
7/1/1975,5687.087,9.093553764,,7.51515625,,8.04890625,8.20125,8.2915625,,1811.8,8.466666667,11.16,59.03333333,4308.3,77050.33333,41.24846667,29.16333333,146.7666667,563.6666667
10/1/1975,5763.665,8.001855845,,6.695245902,,7.576393443,7.848196721,8.063278689,,1822,8.3,11.16,59.66666667,4342.133333,77747.33333,42.14963333,29.638,153.3666667,652.6666667
1/1/1976,5893.276,7.518517405,,5.985806452,,7.063225806,7.466451613,7.754032258,,1858.6,7.733333333,11.76333333,59.93333333,4394.433333,78789,43.4432,30.08866667,163.3,612.6666667
4/1/1976,5936.515,6.946926417,,6.283809524,,7.141428571,7.483650794,7.773015873,,1897.433333,7.566666667,12.17,60.86666667,4419.433333,79326.66667,44.00823333,30.449,165.9,590.6666667
7/1/1976,5969.089,7.223917937,,6.015625,6.6325,6.8775,7.30796875,7.7321875,,1917.266667,7.733333333,12.74666667,61.6,4453.9,79714.33333,44.5958,30.92633333,169.8666667,669.3333333
10/1/1976,6012.356,6.587781005,,5.215901639,5.710819672,5.988032787,6.446065574,7.178196721,,1958.2,7.766666667,13.9,62.13333333,4482.166667,80199.66667,45.4021,31.41,175.4333333,736.6666667
1/1/1977,6083.391,6.079310382,,5.420634921,6.024761905,6.37952381,6.783650794,7.356984127,,1988.3,7.5,13.9,63.46666667,4492.2,81023,46.3286,31.93833333,183.9333333,845.3333333
4/1/1977,6201.659,6.757887114,,5.7,6.117777778,6.416507937,6.828730159,7.366031746,7.721269841,2006.833333,7.133333333,13.9,65.03333333,4534.4,82101.33333,47.78073333,32.427,189.2333333,803.6666667
7/1/1977,6313.559,6.872991514,,6.291428571,6.544126984,6.71968254,6.976825397,7.358888889,7.658412698,2025.033333,6.9,14.53333333,65.13333333,4597.366667,83147,48.29803333,32.96633333,194,801.6666667
10/1/1977,6313.697,7.120168807,,6.959166667,7.142333333,7.239166667,7.3815,7.597166667,7.8555,2036.933333,6.666666667,14.85,65.86666667,4685.266667,84127.66667,48.60103333,33.44533333,200.7,827.6666667
1/1/1978,6333.848,7.406320249,,7.309180328,7.541311475,7.658852459,7.818688525,8.007704918,8.221311475,2039.9,6.333333333,14.85,67.46666667,4722.133333,85000.66667,48.45863333,33.967,198.1333333,800
4/1/1978,6578.605,7.603443125,,7.79984127,8.004285714,8.082063492,8.176984127,8.325555556,8.427619048,2031.8,6,14.85,69.5,4772.133333,86540.33333,50.4174,34.553,216.2,851.6666667
7/1/1978,6644.754,8.249611949,,8.441111111,8.468730159,8.420634921,8.427936508,8.485396825,8.528571429,2022.533333,6.033333333,14.85,70.6,4809.166667,87436,50.84216667,35.14566667,216.7333333,785.6666667
10/1/1978,6734.069,9.123698449,,9.804262295,9.323442623,8.99295082,8.840819672,8.815081967,8.766721311,2013.566667,5.9,14.85,72.2,4840.8,88339.33333,51.7387,35.777,222.2666667,825
1/1/1979,6746.176,9.453212684,,10.30435484,9.793387097,9.394193548,9.182580645,9.105483871,8.989193548,1992.9,5.866666667,15.51666667,74.83333333,4899.366667,89114,51.97166667,36.26566667,223.2666667,756.6666667
4/1/1979,6753.389,10.10561986,,9.93483871,9.591290323,9.266612903,9.109677419,9.115,9.066774194,1977.333333,5.7,17.68333333,77.46666667,4855.266667,89771.33333,51.85853333,37.06266667,222.1333333,725
7/1/1979,6803.558,10.82605789,,10.12873016,9.531904762,9.237936508,9.111111111,9.095079365,9.02015873,1960.9,5.866666667,25.58333333,79.9,4877.3,90281.33333,51.7013,37.747,230.9,723.6666667
